test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_001663	XLOC_001663	LOC100128787	chr1:101092605-101112560	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001664	XLOC_001664	EXTL2	chr1:101337940-101360418	Normal	Disease	OK	3.94429	7.43701	0.914959	6.69084	5e-05	8.03331e-05	yes
XLOC_001665	XLOC_001665	DPH5	chr1:101455179-101491362	Normal	Disease	OK	12.9651	14.7789	0.188908	1.75062	0.00965	0.01279	yes
XLOC_001666	XLOC_001666	OLFM3	chr1:102268126-102462790	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001667	XLOC_001667	COL11A1	chr1:103342022-103574052	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001668	XLOC_001668	AMY1A	chr1:104230039-104239073	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001669	XLOC_001669	VAV3	chr1:108113781-108507545	Normal	Disease	OK	2.71656	3.06756	0.17531	1.00864	0.1522	0.174769	no
XLOC_001670	XLOC_001670	SLC25A24	chr1:108677446-108742974	Normal	Disease	OK	1.58414	2.99511	0.918906	4.64095	5e-05	8.03331e-05	yes
XLOC_001671	XLOC_001671	NBPF4	chr1:108765962-108786703	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001672	XLOC_001672	HENMT1	chr1:109190909-109204148	Normal	Disease	OK	2.46243	5.47851	1.1537	5.18915	5e-05	8.03331e-05	yes
XLOC_001673	XLOC_001673	AKNAD1	chr1:109358524-109399716	Normal	Disease	NOTEST	0.0585981	0	-inf	0	1	1	no
XLOC_001674	XLOC_001674	CLCC1	chr1:109419602-109506111	Normal	Disease	OK	14.3005	12.7199	-0.168972	-2.57543	5e-05	8.03331e-05	yes
XLOC_001675	XLOC_001675	WDR47	chr1:109512837-109584850	Normal	Disease	OK	1.67664	1.66644	-0.00880859	-0.0456121	0.94715	0.952446	no
XLOC_001676	XLOC_001676	TAF13	chr1:109606997-109618624	Normal	Disease	OK	14.0826	7.31746	-0.944495	-3.64762	5e-05	8.03331e-05	yes
XLOC_001677	XLOC_001677	C1orf194	chr1:109648572-109656479	Normal	Disease	OK	0.82907	0.698282	-0.247683	-0.27696	0.6962	0.723055	no
XLOC_001678	XLOC_001678	PSRC1	chr1:109822175-109825790	Normal	Disease	OK	1.45581	3.37267	1.21207	4.15975	5e-05	8.03331e-05	yes
XLOC_001679	XLOC_001679	MYBPHL	chr1:109834986-109849663	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001680	XLOC_001680	SORT1	chr1:109852187-109940563	Normal	Disease	OK	15.6935	14.3759	-0.126515	-2.36961	0.0001	0.000157641	yes
XLOC_001681	XLOC_001681	PSMA5	chr1:109941652-109969108	Normal	Disease	OK	10.6038	14.0646	0.407477	5.21693	5e-05	8.03331e-05	yes
XLOC_001682	XLOC_001682	AMIGO1	chr1:110049445-110052336	Normal	Disease	OK	1.41984	0.745992	-0.928492	-2.76927	0.00025	0.000384084	yes
XLOC_001683	XLOC_001683	GNAT2	chr1:110145888-110155705	Normal	Disease	NOTEST	0.190315	0.053621	-1.82752	0	1	1	no
XLOC_001684	XLOC_001684	GSTM3	chr1:110276553-110283660	Normal	Disease	OK	21.6461	9.1736	-1.23855	-16.9248	5e-05	8.03331e-05	yes
XLOC_001685	XLOC_001685	EPS8L3	chr1:110292701-110306644	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001686	XLOC_001686	ALX3	chr1:110602996-110613322	Normal	Disease	NOTEST	0.564137	0.489192	-0.205645	0	1	1	no
XLOC_001687	XLOC_001687	LOC440600	chr1:110828998-110881793	Normal	Disease	NOTEST	0.0230817	0.0781607	1.75969	0	1	1	no
XLOC_001688	XLOC_001688	SLC16A4	chr1:110905472-110933704	Normal	Disease	OK	2.89504	4.85125	0.744772	4.01077	5e-05	8.03331e-05	yes
XLOC_001689	XLOC_001689	HBXIP	chr1:110943876-110950546	Normal	Disease	OK	152.205	139.734	-0.123333	-2.42639	0.0004	0.000603897	yes
XLOC_001690	XLOC_001690	KCNA10	chr1:111059838-111061797	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001691	XLOC_001691	KCNA2	chr1:111136201-111174096	Normal	Disease	NOTEST	0.221024	0.106856	-1.04853	0	1	1	no
XLOC_001692	XLOC_001692	KCNA3	chr1:111214309-111217655	Normal	Disease	NOTEST	0.0707468	0.219678	1.63466	0	1	1	no
XLOC_001693	XLOC_001693	LRIF1	chr1:111489811-111506566	Normal	Disease	OK	5.52689	9.11679	0.722058	4.8532	5e-05	8.03331e-05	yes
XLOC_001694	XLOC_001694	DRAM2	chr1:111659953-111727724	Normal	Disease	OK	24.0777	40.6111	0.754176	10.3584	5e-05	8.03331e-05	yes
XLOC_001695	XLOC_001695	DENND2D	chr1:111729800-111743281	Normal	Disease	OK	12.0034	10.3442	-0.214617	-1.94653	0.00685	0.00920538	yes
XLOC_001696	XLOC_001696	PGCP1	chr1:111927140-111932473	Normal	Disease	NOTEST	0.13434	0	-inf	0	1	1	no
XLOC_001697	XLOC_001697	OVGP1	chr1:111956936-111970399	Normal	Disease	OK	3.56525	7.95433	1.15774	7.35109	5e-05	8.03331e-05	yes
XLOC_001698	XLOC_001698	WDR77	chr1:111982511-112004525	Normal	Disease	OK	23.011	21.7366	-0.0821967	-1.11223	0.0979	0.115448	no
XLOC_001699	XLOC_001699	ADORA3	chr1:112025969-112106597	Normal	Disease	OK	0.827811	0.746239	-0.149664	-0.315864	0.6423	0.671481	no
XLOC_001700	XLOC_001700	LOC100129269	chr1:112141628-112150940	Normal	Disease	OK	0.372029	0.978698	1.39545	2.16692	0.01085	0.0142933	yes
XLOC_001701	XLOC_001701	FAM212B	chr1:112264685-112310199	Normal	Disease	OK	2.32157	1.79753	-0.369087	-2.47072	0.0007	0.00103389	yes
XLOC_001702	XLOC_001702	KCND3	chr1:112318453-112531777	Normal	Disease	OK	1.36068	0.428054	-1.66846	-4.06104	5e-05	8.03331e-05	yes
XLOC_001703	XLOC_001703	MIR4256	chr1:113004391-113004455	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001704	XLOC_001704	ST7L	chr1:113066140-113162040	Normal	Disease	OK	5.17789	7.3495	0.505282	4.66396	5e-05	8.03331e-05	yes
XLOC_001705	XLOC_001705	RHOC	chr1:113243748-113250025	Normal	Disease	OK	370.759	212.066	-0.805969	-23.8622	5e-05	8.03331e-05	yes
XLOC_001706	XLOC_001706	PPM1J	chr1:113252615-113257950	Normal	Disease	OK	4.14286	2.23275	-0.891808	-3.72548	5e-05	8.03331e-05	yes
XLOC_001707	XLOC_001707	SLC16A1	chr1:113454469-113498975	Normal	Disease	OK	15.7275	48.151	1.61428	28.2806	5e-05	8.03331e-05	yes
XLOC_001708	XLOC_001708	LOC643441	chr1:113739403-113748875	Normal	Disease	NOTEST	0.197348	0.0954361	-1.04813	0	1	1	no
XLOC_001709	XLOC_001709	PHTF1	chr1:114239823-114301777	Normal	Disease	OK	2.08369	3.32266	0.673198	3.76597	5e-05	8.03331e-05	yes
XLOC_001710	XLOC_001710	RSBN1	chr1:114304453-114355070	Normal	Disease	OK	5.86428	7.0487	0.265403	3.39679	5e-05	8.03331e-05	yes
XLOC_001711	XLOC_001711	PTPN22	chr1:114356432-114447741	Normal	Disease	NOTEST	0.052174	0.535932	3.36065	0	1	1	no
XLOC_001712	XLOC_001712	BCL2L15	chr1:114356432-114447741	Normal	Disease	NOTEST	0.0350017	0.171319	2.29119	0	1	1	no
XLOC_001713	XLOC_001713	AP4B1	chr1:114356432-114447741	Normal	Disease	OK	2.62167	5.0397	0.942854	5.50107	5e-05	8.03331e-05	yes
XLOC_001714	XLOC_001714	SYT6	chr1:114631913-114696472	Normal	Disease	OK	0.147461	1.01464	2.78257	5.12142	5e-05	8.03331e-05	yes
XLOC_001715	XLOC_001715	TRIM33	chr1:114935398-115053781	Normal	Disease	OK	14.1101	28.573	1.01792	23.8979	5e-05	8.03331e-05	yes
XLOC_001716	XLOC_001716	BCAS2	chr1:115110180-115124265	Normal	Disease	OK	21.3888	29.8284	0.479831	5.04908	5e-05	8.03331e-05	yes
XLOC_001717	XLOC_001717	DENND2C	chr1:115127195-115212732	Normal	Disease	OK	0.870196	0.483049	-0.849171	-2.52074	0.00095	0.0013871	yes
XLOC_001718	XLOC_001718	AMPD1	chr1:115215719-115238239	Normal	Disease	NOTEST	0	0.0571276	inf	0	1	1	no
XLOC_001719	XLOC_001719	CSDE1	chr1:115247084-115300671	Normal	Disease	OK	62.1457	62.7527	0.0140224	0.53803	0.36615	0.399053	no
XLOC_001720	XLOC_001720	SIKE1	chr1:115312104-115323308	Normal	Disease	OK	4.22095	4.71783	0.160557	1.53247	0.0277	0.0348276	yes
XLOC_001721	XLOC_001721	TSPAN2	chr1:115590632-115632121	Normal	Disease	OK	4.83958	7.88361	0.703973	5.96111	5e-05	8.03331e-05	yes
XLOC_001722	XLOC_001722	NGF	chr1:115828536-115880857	Normal	Disease	OK	1.82392	3.51988	0.948482	2.70833	0.00065	0.000962576	yes
XLOC_001723	XLOC_001723	CASQ2	chr1:116242625-116311426	Normal	Disease	OK	1.00098	0.803496	-0.317046	-0.93505	0.18275	0.207639	no
XLOC_001724	XLOC_001724	NHLH2	chr1:116378998-116383747	Normal	Disease	NOTEST	0.0482589	0.0272184	-0.826212	0	1	1	no
XLOC_001725	XLOC_001725	ATP1A1OS	chr1:116915794-116961244	Normal	Disease	OK	6.35322	4.9489	-0.360381	-1.65616	0.0173	0.0222923	yes
XLOC_001726	XLOC_001726	CD58	chr1:117057155-117113715	Normal	Disease	OK	14.4549	9.72908	-0.571188	-3.77915	5e-05	8.03331e-05	yes
XLOC_001727	XLOC_001727	IGSF3	chr1:117117030-117210314	Normal	Disease	OK	2.97956	2.3583	-0.337355	-2.85134	5e-05	8.03331e-05	yes
XLOC_001728	XLOC_001728	TRIM45	chr1:117653676-117664411	Normal	Disease	OK	1.37156	2.23045	0.701509	3.30964	5e-05	8.03331e-05	yes
XLOC_001729	XLOC_001729	VTCN1	chr1:117686208-117753582	Normal	Disease	OK	2.20719	1.05017	-1.0716	-3.53415	5e-05	8.03331e-05	yes
XLOC_001730	XLOC_001730	GDAP2	chr1:118406106-118472302	Normal	Disease	OK	2.07069	2.87868	0.475301	3.00577	0.0001	0.000157641	yes
XLOC_001731	XLOC_001731	SPAG17	chr1:118472371-118727848	Normal	Disease	NOTEST	0.0241348	0.0454471	0.913077	0	1	1	no
XLOC_001732	XLOC_001732	TBX15	chr1:119425665-119532179	Normal	Disease	NOTEST	0	0.0381412	inf	0	1	1	no
XLOC_001733	XLOC_001733	WARS2	chr1:119573838-119683295	Normal	Disease	OK	5.86379	8.8603	0.595521	5.03723	5e-05	8.03331e-05	yes
XLOC_001734	XLOC_001734	LOC644242	chr1:120140324-120141914	Normal	Disease	OK	0.439081	1.62027	1.88368	3.62472	0.0001	0.000157641	yes
XLOC_001735	XLOC_001735	ZNF697	chr1:120161999-120190390	Normal	Disease	OK	4.07383	6.40638	0.653124	6.4301	5e-05	8.03331e-05	yes
XLOC_001736	XLOC_001736	HMGCS2	chr1:120290618-120311555	Normal	Disease	OK	139.983	17.967	-2.96182	-47.8177	5e-05	8.03331e-05	yes
XLOC_001737	XLOC_001737	REG4	chr1:120336640-120354203	Normal	Disease	OK	3.55471	1.71244	-1.05368	-3.29348	5e-05	8.03331e-05	yes
XLOC_001738	XLOC_001738	NBPF7	chr1:120377387-120387779	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001739	XLOC_001739	ADAM30	chr1:120436155-120439147	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001740	XLOC_001740	NOTCH2	chr1:120454175-120612317	Normal	Disease	OK	11.9111	9.29047	-0.358478	-7.08391	5e-05	8.03331e-05	yes
XLOC_001741	XLOC_001741	FCGR1B	chr1:120926127-120935944	Normal	Disease	OK	0.315092	0.628504	0.996148	1.3625	0.0483	0.0590811	no
XLOC_001742	XLOC_001742	LOC375010	chr1:142697420-142713605	Normal	Disease	NOTEST	0	0.0405493	inf	0	1	1	no
XLOC_001743	XLOC_001743	LOC100286793	chr1:143718512-143744587	Normal	Disease	OK	1.39125	1.19102	-0.224185	-0.503732	0.47415	0.507791	no
XLOC_001744	XLOC_001744	PPIAL4G	chr1:143767143-143767881	Normal	Disease	NOTEST	0	0.114896	inf	0	1	1	no
XLOC_001745	XLOC_001745	FAM72D	chr1:143896451-143913143	Normal	Disease	NOTEST	0	0.31468	inf	0	1	1	no
XLOC_001746	XLOC_001746	LOC728855,LOC728875	chr1:144300511-144341755	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001747	XLOC_001747	PPIAL4B	chr1:144363461-144364246	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001748	XLOC_001748	LOC728875	chr1:144480745-144521969	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001749	XLOC_001749	PFN1P2	chr1:144610814-144612727	Normal	Disease	OK	0.0324211	1.75553	5.75884	3.72164	0.0702	0.0840968	no
XLOC_001750	XLOC_001750	LOC653513	chr1:144614958-144828810	Normal	Disease	NOTEST	0	0.185229	inf	0	1	1	no
XLOC_001751	XLOC_001751	PDE4DIP	chr1:144851423-145076186	Normal	Disease	OK	3.46858	3.38874	-0.0335956	-0.217994	0.74085	0.765443	no
XLOC_001752	XLOC_001752	POLR3GL	chr1:145456235-145470387	Normal	Disease	OK	29.5441	22.8082	-0.373318	-3.73779	5e-05	8.03331e-05	yes
XLOC_001753	XLOC_001753	GNRHR2	chr1:145507556-145516076	Normal	Disease	OK	1.65023	0.977383	-0.755669	-3.1597	5e-05	8.03331e-05	yes
XLOC_001754	XLOC_001754	NUDT17	chr1:145575987-145589435	Normal	Disease	OK	1.11769	1.32839	0.249156	0.50767	0.45735	0.490918	no
XLOC_001755	XLOC_001755	POLR3C	chr1:145592604-145610884	Normal	Disease	OK	8.61013	9.33281	0.116276	0.889282	0.20825	0.235054	no
XLOC_001756	XLOC_001756	CD160	chr1:145695797-145715565	Normal	Disease	OK	0.244933	1.28873	2.39549	3.19666	0.0026	0.00363556	yes
XLOC_001757	XLOC_001757	GPR89A	chr1:145764594-145827103	Normal	Disease	OK	3.36008	7.20294	1.10009	6.19672	5e-05	8.03331e-05	yes
XLOC_001758	XLOC_001758	PDZK1P1	chr1:145924387-145942619	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001759	XLOC_001759	NBPF11	chr1:146032541-146082765	Normal	Disease	NOTEST	0	0.0119422	inf	0	1	1	no
XLOC_001760	XLOC_001760	LOC728989	chr1:146490894-146514599	Normal	Disease	NOTEST	0.0631486	0.213294	1.75602	0	1	1	no
XLOC_001761	XLOC_001761	PRKAB2	chr1:146626684-146644129	Normal	Disease	OK	1.90866	2.97519	0.640422	4.45108	5e-05	8.03331e-05	yes
XLOC_001762	XLOC_001762	FMO5	chr1:146655883-146697230	Normal	Disease	OK	2.75721	9.73162	1.81947	10.7077	5e-05	8.03331e-05	yes
XLOC_001763	XLOC_001763	LOC100289211	chr1:146853913-146989699	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001764	XLOC_001764	ACP6	chr1:147119167-147142634	Normal	Disease	OK	25.2751	16.2016	-0.641581	-7.25203	5e-05	8.03331e-05	yes
XLOC_001765	XLOC_001765	GJA5	chr1:147228331-147245484	Normal	Disease	OK	4.06526	2.03995	-0.994814	-5.58532	5e-05	8.03331e-05	yes
XLOC_001766	XLOC_001766	PDZK1P1	chr1:147466093-147484331	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001767	XLOC_001767	NBPF11	chr1:147574322-147624601	Normal	Disease	NOTEST	0	0.02301	inf	0	1	1	no
XLOC_001768	XLOC_001768	FLJ39739	chr1:147906021-147931980	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001769	XLOC_001769	PPIAL4B	chr1:147954634-147955419	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001770	XLOC_001770	NBPF14	chr1:148003641-148025848	Normal	Disease	OK	2.34487	4.43131	0.918227	6.0181	5e-05	8.03331e-05	yes
XLOC_001771	XLOC_001771	PPIAL4D	chr1:148201751-148202536	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001772	XLOC_001772	HIST2H2BF	chr1:149397113-149399229	Normal	Disease	OK	0.621133	0.58383	-0.0893529	-0.17716	0.8179	0.836566	no
XLOC_001773	XLOC_001773	HIST2H2BF	chr1:149754244-149783928	Normal	Disease	OK	1.29056	3.80731	1.56077	5.03288	5e-05	8.03331e-05	yes
XLOC_001774	XLOC_001774	HIST2H3D	chr1:149784779-149785236	Normal	Disease	NOTEST	0	0.235507	inf	0	1	1	no
XLOC_001775	XLOC_001775	HIST2H3C	chr1:149812258-149812765	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001776	XLOC_001776	HIST2H2AA3	chr1:149813784-149814318	Normal	Disease	NOTEST	0.163481	0	-inf	0	1	1	no
XLOC_001777	XLOC_001777	HIST2H2BC	chr1:149821758-149822340	Normal	Disease	OK	0.573262	3.69241	2.6873	2.97518	0.0109	0.014354	yes
XLOC_001778	XLOC_001778	HIST2H4B	chr1:149832329-149832725	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001779	XLOC_001779	HIST2H2BE	chr1:149856009-149858232	Normal	Disease	OK	102.382	48.1719	-1.0877	-25.2033	5e-05	8.03331e-05	yes
XLOC_001780	XLOC_001780	HIST2H2AB	chr1:149859018-149859466	Normal	Disease	OK	1.53009	0	-inf	-nan	5e-05	8.03331e-05	yes
XLOC_001781	XLOC_001781	SV2A	chr1:149874871-149889434	Normal	Disease	OK	2.76125	2.13387	-0.371851	-2.36796	0.0008	0.00117646	yes
XLOC_001782	XLOC_001782	SF3B4	chr1:149895208-149900144	Normal	Disease	OK	54.6181	23.8718	-1.19407	-18.5401	5e-05	8.03331e-05	yes
XLOC_001783	XLOC_001783	MTMR11	chr1:149900542-149908791	Normal	Disease	OK	1.90348	3.18786	0.74395	3.6665	5e-05	8.03331e-05	yes
XLOC_001784	XLOC_001784	OTUD7B	chr1:149912231-149982686	Normal	Disease	OK	6.11566	5.99749	-0.0281483	-0.34557	0.62015	0.650285	no
XLOC_001785	XLOC_001785	ANP32E	chr1:150190716-150208504	Normal	Disease	OK	3.81772	5.79	0.60085	4.47254	5e-05	8.03331e-05	yes
XLOC_001786	XLOC_001786	APH1A	chr1:150237798-150241609	Normal	Disease	OK	87.238	40.0013	-1.12491	-22.1077	5e-05	8.03331e-05	yes
XLOC_001787	XLOC_001787	MCL1	chr1:150547026-150552214	Normal	Disease	OK	60.7069	82.6228	0.444679	12.0985	5e-05	8.03331e-05	yes
XLOC_001788	XLOC_001788	ENSA	chr1:150594598-150602098	Normal	Disease	OK	221.499	168.851	-0.39155	-10.2356	5e-05	8.03331e-05	yes
XLOC_001789	XLOC_001789	GOLPH3L	chr1:150618700-150669672	Normal	Disease	OK	14.3816	14.9269	0.0536918	0.710659	0.3153	0.346721	no
XLOC_001790	XLOC_001790	HORMAD1	chr1:150670534-150693364	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001791	XLOC_001791	CTSS	chr1:150702671-150738433	Normal	Disease	OK	3.64749	4.28491	0.232363	1.79594	0.00965	0.01279	yes
XLOC_001792	XLOC_001792	CTSK	chr1:150768683-150780917	Normal	Disease	OK	12.6564	22.2108	0.811394	8.26904	5e-05	8.03331e-05	yes
XLOC_001793	XLOC_001793	ARNT	chr1:150782180-150849244	Normal	Disease	OK	11.6905	9.17891	-0.348949	-4.64719	5e-05	8.03331e-05	yes
XLOC_001794	XLOC_001794	CERS2	chr1:150937648-150947479	Normal	Disease	OK	150.687	65.7735	-1.19597	-29.9513	5e-05	8.03331e-05	yes
XLOC_001795	XLOC_001795	FAM63A	chr1:150969300-150980854	Normal	Disease	OK	13.4248	8.08339	-0.731865	-6.59581	5e-05	8.03331e-05	yes
XLOC_001796	XLOC_001796	CDC42SE1	chr1:151020258-151032125	Normal	Disease	OK	39.2899	44.0081	0.163613	3.25151	5e-05	8.03331e-05	yes
XLOC_001797	XLOC_001797	SEMA6C	chr1:151104162-151119140	Normal	Disease	OK	1.35796	1.67502	0.302737	1.38493	0.0498	0.0608393	no
XLOC_001798	XLOC_001798	LYSMD1	chr1:151129104-151148547	Normal	Disease	OK	4.23236	7.66273	0.856398	5.30547	5e-05	8.03331e-05	yes
XLOC_001799	XLOC_001799	TMOD4	chr1:151129104-151148547	Normal	Disease	NOTEST	0.0987818	0.222627	1.17231	0	1	1	no
XLOC_001800	XLOC_001800	VPS72	chr1:151148933-151162640	Normal	Disease	OK	71.8842	39.7799	-0.853634	-13.0119	5e-05	8.03331e-05	yes
XLOC_001801	XLOC_001801	PI4KB	chr1:151254790-151300191	Normal	Disease	OK	35.6004	27.3525	-0.380225	-6.80126	5e-05	8.03331e-05	yes
XLOC_001802	XLOC_001802	RFX5	chr1:151313115-151319769	Normal	Disease	OK	11.8287	13.1179	0.149247	1.87987	0.0067	0.00900879	yes
XLOC_001803	XLOC_001803	SELENBP1	chr1:151336779-151345164	Normal	Disease	OK	71.8067	50.4104	-0.510399	-9.71423	5e-05	8.03331e-05	yes
XLOC_001804	XLOC_001804	POGZ	chr1:151375199-151431941	Normal	Disease	OK	10.0852	17.3267	0.78076	13.5035	5e-05	8.03331e-05	yes
XLOC_001805	XLOC_001805	CELF3	chr1:151672533-151689290	Normal	Disease	NOTEST	0.0806196	0.104077	0.368444	0	1	1	no
XLOC_001806	XLOC_001806	MRPL9	chr1:151732122-151743806	Normal	Disease	OK	57.3288	62.2591	0.119024	1.83057	0.00655	0.00881361	yes
XLOC_001807	XLOC_001807	TDRKH	chr1:151744040-151763010	Normal	Disease	OK	5.64649	3.0092	-0.907975	-5.48705	5e-05	8.03331e-05	yes
XLOC_001808	XLOC_001808	LINGO4	chr1:151772764-151777882	Normal	Disease	NOTEST	0.392877	0.521718	0.409193	0	1	1	no
XLOC_001809	XLOC_001809	RORC	chr1:151778546-151804348	Normal	Disease	OK	26.1066	15.9501	-0.710851	-10.4116	5e-05	8.03331e-05	yes
XLOC_001810	XLOC_001810	C2CD4D	chr1:151810338-151816641	Normal	Disease	OK	2.86156	0.932204	-1.61808	-4.63586	5e-05	8.03331e-05	yes
XLOC_001811	XLOC_001811	THEM5	chr1:151819576-151826173	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001812	XLOC_001812	THEM4	chr1:151843342-151882361	Normal	Disease	OK	3.88733	8.28879	1.09238	11.1895	5e-05	8.03331e-05	yes
XLOC_001813	XLOC_001813	S100A10	chr1:151955385-151966714	Normal	Disease	OK	365.157	680.309	0.897674	36.3024	5e-05	8.03331e-05	yes
XLOC_001814	XLOC_001814	S100A11	chr1:152004981-152009511	Normal	Disease	OK	1685.44	1000.57	-0.752302	-33.6035	5e-05	8.03331e-05	yes
XLOC_001815	XLOC_001815	TCHHL1	chr1:152056619-152061540	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001816	XLOC_001816	TCHH	chr1:152078792-152086556	Normal	Disease	NOTEST	0.0249444	0.0375767	0.591124	0	1	1	no
XLOC_001817	XLOC_001817	RPTN	chr1:152126070-152131704	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001818	XLOC_001818	HRNR	chr1:152184557-152196669	Normal	Disease	NOTEST	0.041397	0.100239	1.27584	0	1	1	no
XLOC_001819	XLOC_001819	FLG	chr1:152274650-152297679	Normal	Disease	NOTEST	0.0488646	0.0502015	0.0389386	0	1	1	no
XLOC_001820	XLOC_001820	FLG2	chr1:152321212-152332482	Normal	Disease	NOTEST	0	0.00705739	inf	0	1	1	no
XLOC_001821	XLOC_001821	CRNN	chr1:152381718-152386750	Normal	Disease	NOTEST	0.0324211	0	-inf	0	1	1	no
XLOC_001822	XLOC_001822	LCE3E	chr1:152538129-152539248	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001823	XLOC_001823	LCE3D	chr1:152551859-152552980	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001824	XLOC_001824	LCE3A	chr1:152595309-152595579	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001825	XLOC_001825	LCE1C	chr1:152777310-152779107	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001826	XLOC_001826	SPRR2D	chr1:153012200-153013594	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001827	XLOC_001827	SPRR2A	chr1:153028595-153029988	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001828	XLOC_001828	SPRR2B	chr1:153042717-153044084	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001829	XLOC_001829	SPRR2E	chr1:153065610-153067001	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001830	XLOC_001830	SPRR2F	chr1:153084612-153085989	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001831	XLOC_001831	SPRR2C	chr1:153112593-153113969	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001832	XLOC_001832	SPRR2G	chr1:153122057-153123427	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001833	XLOC_001833	PGLYRP3	chr1:153270337-153283194	Normal	Disease	NOTEST	0.170697	0	-inf	0	1	1	no
XLOC_001834	XLOC_001834	PGLYRP4	chr1:153302596-153321022	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001835	XLOC_001835	S100A12	chr1:153346183-153348075	Normal	Disease	OK	0.816719	0.227846	-1.84178	-0.875922	0.11205	0.131242	no
XLOC_001836	XLOC_001836	S100A8	chr1:153362507-153363664	Normal	Disease	OK	6.75712	13.0358	0.948004	3.24348	5e-05	8.03331e-05	yes
XLOC_001837	XLOC_001837	S100A7L2	chr1:153409470-153412503	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001838	XLOC_001838	S100A7	chr1:153430219-153433137	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001839	XLOC_001839	S100A6	chr1:153507075-153508717	Normal	Disease	OK	242.585	161.407	-0.587783	-11.5144	5e-05	8.03331e-05	yes
XLOC_001840	XLOC_001840	S100A5	chr1:153509622-153514241	Normal	Disease	NOTEST	0.107842	0.121074	0.16697	0	1	1	no
XLOC_001841	XLOC_001841	S100A4	chr1:153516094-153518282	Normal	Disease	OK	211.757	88.937	-1.25156	-15.3849	5e-05	8.03331e-05	yes
XLOC_001842	XLOC_001842	S100A3	chr1:153519808-153521734	Normal	Disease	OK	0.920726	1.72343	0.904441	1.34884	0.0721	0.0862665	no
XLOC_001843	XLOC_001843	S100A2	chr1:153533584-153538306	Normal	Disease	OK	6.16322	5.38478	-0.194797	-0.813933	0.2529	0.281761	no
XLOC_001844	XLOC_001844	S100A16	chr1:153579366-153585514	Normal	Disease	OK	60.8582	33.218	-0.873485	-10.6952	5e-05	8.03331e-05	yes
XLOC_001845	XLOC_001845	S100A14	chr1:153586731-153588808	Normal	Disease	OK	12.2839	2.53416	-2.2772	-8.62137	5e-05	8.03331e-05	yes
XLOC_001846	XLOC_001846	S100A13	chr1:153591275-153618782	Normal	Disease	OK	106.994	94.5444	-0.178468	-2.25822	0.0013	0.00187353	yes
XLOC_001847	XLOC_001847	ILF2	chr1:153634513-153643479	Normal	Disease	OK	83.5467	94.7825	0.182037	4.11534	5e-05	8.03331e-05	yes
XLOC_001848	XLOC_001848	GATAD2B	chr1:153777202-153895451	Normal	Disease	OK	9.08145	8.42665	-0.107964	-1.72297	0.0157	0.0203295	yes
