test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_001071	XLOC_001071	ADCK3	chr1:227127937-227175246	Normal	Disease	OK	31.732	20.4707	-0.632381	-10.4388	5e-05	8.03331e-05	yes
XLOC_001072	XLOC_001072	ZNF678	chr1:227751219-227850164	Normal	Disease	OK	0.733696	1.22845	0.743581	4.08196	5e-05	8.03331e-05	yes
XLOC_001073	XLOC_001073	LOC100130093	chr1:227916239-227968932	Normal	Disease	OK	3.38563	1.74637	-0.955065	-3.86403	5e-05	8.03331e-05	yes
XLOC_001074	XLOC_001074	SNAP47	chr1:227916239-227968932	Normal	Disease	OK	12.8771	10.066	-0.355312	-3.44237	5e-05	8.03331e-05	yes
XLOC_001075	XLOC_001075	PRSS38	chr1:228003417-228034171	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001076	XLOC_001076	WNT3A	chr1:228194722-228248972	Normal	Disease	OK	0.882942	0.317168	-1.47707	-3.35846	0.00025	0.000384084	yes
XLOC_001077	XLOC_001077	ARF1	chr1:228270360-228286913	Normal	Disease	OK	710.982	334.417	-1.08816	-39.8896	5e-05	8.03331e-05	yes
XLOC_001078	XLOC_001078	MIR3620	chr1:228270360-228286913	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001079	XLOC_001079	GUK1	chr1:228327784-228336655	Normal	Disease	OK	207.649	149.292	-0.476013	-10.5137	5e-05	8.03331e-05	yes
XLOC_001080	XLOC_001080	GJC2	chr1:228337414-228347527	Normal	Disease	OK	0.917525	0.747862	-0.294976	-0.794079	0.2713	0.300903	no
XLOC_001081	XLOC_001081	IBA57	chr1:228353428-228369958	Normal	Disease	OK	1.62725	2.06742	0.345398	2.57783	0.0002	0.000309487	yes
XLOC_001082	XLOC_001082	OBSCN	chr1:228395860-228566575	Normal	Disease	NOTEST	0.382448	0.580272	0.601466	0	1	1	no
XLOC_001083	XLOC_001083	HIST3H2BB	chr1:228645807-228646259	Normal	Disease	NOTEST	0.21521	0.239989	0.157224	0	1	1	no
XLOC_001084	XLOC_001084	MIR4666A	chr1:228649774-228649853	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001085	XLOC_001085	RNF187	chr1:228675067-228683889	Normal	Disease	OK	68.4176	34.6508	-0.98148	-22.9533	5e-05	8.03331e-05	yes
XLOC_001086	XLOC_001086	RHOU	chr1:228780393-228882416	Normal	Disease	OK	14.8114	19.6354	0.406751	6.13207	5e-05	8.03331e-05	yes
XLOC_001087	XLOC_001087	RAB4A	chr1:229406878-229441250	Normal	Disease	OK	50.4511	30.4679	-0.727596	-13.9236	5e-05	8.03331e-05	yes
XLOC_001088	XLOC_001088	URB2	chr1:229761980-229795946	Normal	Disease	OK	0.915733	1.01123	0.143115	0.653995	0.35785	0.390357	no
XLOC_001089	XLOC_001089	GALNT2	chr1:230202955-230417875	Normal	Disease	OK	21.7132	12.7421	-0.76897	-12.719	5e-05	8.03331e-05	yes
XLOC_001090	XLOC_001090	COG2	chr1:230778201-230829731	Normal	Disease	OK	11.7108	11.24	-0.0591982	-0.649641	0.3496	0.381987	no
XLOC_001091	XLOC_001091	CAPN9	chr1:230883129-230937749	Normal	Disease	NOTEST	0.334231	0.0824185	-2.0198	0	1	1	no
XLOC_001092	XLOC_001092	ARV1	chr1:231114822-231136479	Normal	Disease	OK	21.3341	26.4579	0.310539	3.36777	5e-05	8.03331e-05	yes
XLOC_001093	XLOC_001093	TRIM67	chr1:231298673-231357314	Normal	Disease	NOTEST	0.0133912	0.0151311	0.176235	0	1	1	no
XLOC_001094	XLOC_001094	GNPAT	chr1:231359508-231413719	Normal	Disease	OK	16.4359	21.2864	0.373083	4.8847	5e-05	8.03331e-05	yes
XLOC_001095	XLOC_001095	C1orf124	chr1:231473681-231489989	Normal	Disease	OK	1.72606	2.46053	0.511492	2.37044	0.00145	0.00207983	yes
XLOC_001096	XLOC_001096	DISC1,TSNAX	chr1:231664398-232177019	Normal	Disease	OK	17.8841	23.0329	0.365018	4.74113	5e-05	8.03331e-05	yes
XLOC_001097	XLOC_001097	KIAA1383	chr1:232940637-232946092	Normal	Disease	NOTEST	0.349736	0.347191	-0.0105367	0	1	1	no
XLOC_001098	XLOC_001098	NTPCR	chr1:233086369-233114219	Normal	Disease	OK	35.6255	22.7333	-0.648104	-5.73708	5e-05	8.03331e-05	yes
XLOC_001099	XLOC_001099	KIAA1804	chr1:233463513-233520894	Normal	Disease	OK	0.625593	0.729168	0.221026	0.847674	0.2225	0.250034	no
XLOC_001100	XLOC_001100	KCNK1	chr1:233749749-233808258	Normal	Disease	OK	13.6295	21.3902	0.650217	7.25018	5e-05	8.03331e-05	yes
XLOC_001101	XLOC_001101	MIR4427	chr1:233749749-233808258	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001102	XLOC_001102	SLC35F3	chr1:234040678-234460262	Normal	Disease	NOTEST	0.434055	0.39668	-0.129903	0	1	1	no
XLOC_001103	XLOC_001103	MIR4671	chr1:234040678-234460262	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001104	XLOC_001104	C1orf31	chr1:234509213-234519795	Normal	Disease	OK	69.0869	47.8086	-0.531142	-5.56277	5e-05	8.03331e-05	yes
XLOC_001105	XLOC_001105	LINC00184	chr1:234765056-234770526	Normal	Disease	NOTEST	0	0.0302984	inf	0	1	1	no
XLOC_001106	XLOC_001106	LOC100506810	chr1:234859788-234867390	Normal	Disease	NOTEST	0.0154907	0	-inf	0	1	1	no
XLOC_001107	XLOC_001107	GGPS1	chr1:235491752-235507844	Normal	Disease	OK	33.2783	39.8757	0.260926	4.72695	5e-05	8.03331e-05	yes
XLOC_001108	XLOC_001108	TBCE	chr1:235530727-235667781	Normal	Disease	OK	7.26542	8.99978	0.308843	2.17127	0.0025	0.00350279	yes
XLOC_001109	XLOC_001109	GPR137B	chr1:236305831-236372209	Normal	Disease	OK	5.88106	7.31582	0.314943	2.16815	0.00265	0.00370334	yes
XLOC_001110	XLOC_001110	EDARADD	chr1:236557679-236648008	Normal	Disease	OK	27.1576	20.1612	-0.429776	-6.46309	5e-05	8.03331e-05	yes
XLOC_001111	XLOC_001111	LGALS8	chr1:236681513-236767841	Normal	Disease	OK	21.3718	29.6377	0.471725	10.7074	5e-05	8.03331e-05	yes
XLOC_001112	XLOC_001112	ACTN2	chr1:236849769-236927558	Normal	Disease	NOTEST	0.0128643	0	-inf	0	1	1	no
XLOC_001113	XLOC_001113	MTR	chr1:236958580-237067281	Normal	Disease	OK	2.06607	3.70879	0.844059	8.837	5e-05	8.03331e-05	yes
XLOC_001114	XLOC_001114	RYR2	chr1:237205701-237997288	Normal	Disease	OK	0.837968	1.06006	0.339184	2.62283	0.00015	0.000233804	yes
XLOC_001115	XLOC_001115	LOC100130331	chr1:238025474-238091619	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001116	XLOC_001116	CHRM3	chr1:239792372-240072717	Normal	Disease	NOTEST	0.284072	0.197337	-0.525597	0	1	1	no
XLOC_001117	XLOC_001117	RPS7P5	chr1:240170823-240176560	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001118	XLOC_001118	FMN2	chr1:240255184-240638489	Normal	Disease	NOTEST	0.241456	0.212169	-0.186542	0	1	1	no
XLOC_001119	XLOC_001119	MIR3123	chr1:240938816-241520478	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001120	XLOC_001120	KMO	chr1:241695433-241803701	Normal	Disease	NOTEST	0.172388	0.230718	0.420471	0	1	1	no
XLOC_001121	XLOC_001121	WDR64	chr1:241815579-241965434	Normal	Disease	NOTEST	0	0.0301584	inf	0	1	1	no
XLOC_001122	XLOC_001122	EXO1	chr1:242011492-242053241	Normal	Disease	OK	0.141044	0.616938	2.12898	3.24085	0.00075	0.00110572	yes
XLOC_001123	XLOC_001123	SDCCAG8	chr1:243419306-244006886	Normal	Disease	OK	7.26723	12.7516	0.811199	7.44225	5e-05	8.03331e-05	yes
XLOC_001124	XLOC_001124	MIR4677	chr1:243419306-244006886	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001125	XLOC_001125	LOC339529	chr1:244080703-244210619	Normal	Disease	NOTEST	0	0.0391638	inf	0	1	1	no
XLOC_001126	XLOC_001126	ZNF238	chr1:244214560-244220778	Normal	Disease	OK	4.36196	4.97697	0.190291	1.56173	0.02455	0.0310763	yes
XLOC_001127	XLOC_001127	C1orf100	chr1:244515936-244552393	Normal	Disease	NOTEST	0	0.161776	inf	0	1	1	no
XLOC_001128	XLOC_001128	C1orf101	chr1:244624672-244803662	Normal	Disease	NOTEST	0.207227	0.335778	0.696295	0	1	1	no
XLOC_001129	XLOC_001129	PPPDE1	chr1:244816351-244872334	Normal	Disease	OK	4.6055	8.39974	0.866987	8.32874	5e-05	8.03331e-05	yes
XLOC_001130	XLOC_001130	COX20	chr1:244998638-245010243	Normal	Disease	OK	13.639	8.01685	-0.766626	-6.07631	5e-05	8.03331e-05	yes
XLOC_001131	XLOC_001131	EFCAB2	chr1:245133170-245288530	Normal	Disease	OK	2.40188	2.7495	0.19501	0.852924	0.2111	0.238086	no
XLOC_001132	XLOC_001132	KIF26B	chr1:245318286-245866428	Normal	Disease	NOTEST	0.0393061	0.0888197	1.17613	0	1	1	no
XLOC_001133	XLOC_001133	CNST	chr1:246729638-246831884	Normal	Disease	OK	3.07604	5.94956	0.95171	8.33143	5e-05	8.03331e-05	yes
XLOC_001134	XLOC_001134	SCCPDH	chr1:246887377-246931440	Normal	Disease	OK	33.552	29.1807	-0.201386	-3.4086	5e-05	8.03331e-05	yes
XLOC_001135	XLOC_001135	LOC149134	chr1:246952918-246954788	Normal	Disease	OK	0.959323	1.55294	0.694911	1.43635	0.04275	0.0526326	no
XLOC_001136	XLOC_001136	VN1R5	chr1:247419373-247420447	Normal	Disease	NOTEST	0	0.0712586	inf	0	1	1	no
XLOC_001137	XLOC_001137	NLRP3	chr1:247579457-247612406	Normal	Disease	NOTEST	0.274557	0.430646	0.649399	0	1	1	no
XLOC_001138	XLOC_001138	OR2W5	chr1:247654369-247655711	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001139	XLOC_001139	C1orf150	chr1:247712450-247739848	Normal	Disease	OK	0.161172	1.03956	2.68931	3.9231	0.0003	0.000457475	yes
XLOC_001140	XLOC_001140	OR2G2	chr1:247751661-247752615	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001141	XLOC_001141	OR2G3	chr1:247768887-247769817	Normal	Disease	NOTEST	0	0.0851124	inf	0	1	1	no
XLOC_001142	XLOC_001142	TRIM58	chr1:248020500-248043438	Normal	Disease	NOTEST	0.213494	0.165007	-0.37167	0	1	1	no
XLOC_001143	XLOC_001143	OR2W3	chr1:248058888-248059833	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001144	XLOC_001144	OR2T8	chr1:248084319-248085258	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001145	XLOC_001145	OR2L13	chr1:248100492-248264224	Normal	Disease	NOTEST	0	0.074399	inf	0	1	1	no
XLOC_001146	XLOC_001146	OR2L8	chr1:248100492-248264224	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001147	XLOC_001147	OR2AK2	chr1:248100492-248264224	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001148	XLOC_001148	OR2L1P	chr1:248100492-248264224	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001149	XLOC_001149	OR2L2	chr1:248100492-248264224	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001150	XLOC_001150	OR2L3	chr1:248100492-248264224	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001151	XLOC_001151	OR2M1P	chr1:248285437-248286082	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001152	XLOC_001152	OR2M5	chr1:248308449-248309388	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001153	XLOC_001153	OR2M2	chr1:248343287-248344331	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001154	XLOC_001154	OR2M3	chr1:248366369-248367308	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001155	XLOC_001155	OR2M4	chr1:248402230-248403166	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001156	XLOC_001156	OR14C36	chr1:248512076-248513015	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001157	XLOC_001157	OR2T4	chr1:248524882-248525929	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001158	XLOC_001158	OR2T6	chr1:248550909-248551836	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001159	XLOC_001159	OR2T1	chr1:248569295-248570405	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001160	XLOC_001160	OR2T2	chr1:248616098-248617073	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001161	XLOC_001161	OR2T3	chr1:248636651-248637608	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001162	XLOC_001162	OR2T5	chr1:248651889-248652837	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001163	XLOC_001163	OR2G6	chr1:248684947-248685898	Normal	Disease	NOTEST	0	0.0827658	inf	0	1	1	no
XLOC_001164	XLOC_001164	MIR3124	chr1:249120575-249120642	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001165	XLOC_001165	ZNF672	chr1:249132529-249143714	Normal	Disease	OK	20.5539	13.0137	-0.65938	-8.68116	5e-05	8.03331e-05	yes
XLOC_001166	XLOC_001166	PGBD2	chr1:249200441-249213345	Normal	Disease	OK	3.09242	2.9442	-0.0708598	-0.343417	0.61935	0.649539	no
XLOC_001167	XLOC_001167	WASH7P	chr1:11873-29370	Normal	Disease	OK	3.67985	4.78891	0.380052	1.93684	0.0056	0.00759423	yes
XLOC_001168	XLOC_001168	FAM138A	chr1:34610-36081	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001169	XLOC_001169	LOC729737	chr1:134772-140566	Normal	Disease	OK	1.11935	4.50919	2.0102	12.4357	5e-05	8.03331e-05	yes
XLOC_001170	XLOC_001170	OR4F16	chr1:621095-622034	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001171	XLOC_001171	LOC100133331	chr1:661138-665731	Normal	Disease	OK	0.478391	1.08062	1.17559	3.87293	5e-05	8.03331e-05	yes
XLOC_001172	XLOC_001172	LOC100288069	chr1:700244-714068	Normal	Disease	NOTEST	0.0473364	0.106698	1.17251	0	1	1	no
XLOC_001173	XLOC_001173	LINC00115	chr1:761585-762902	Normal	Disease	OK	1.28987	2.40385	0.898122	2.46436	0.0019	0.00269478	yes
XLOC_001174	XLOC_001174	FAM41C	chr1:803450-812182	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001175	XLOC_001175	LOC100130417	chr1:852952-854817	Normal	Disease	OK	0.367948	1.85002	2.32997	1.91124	0.1421	0.163765	no
XLOC_001176	XLOC_001176	NOC2L	chr1:861120-894679	Normal	Disease	OK	25.2425	26.6348	0.0774551	1.15429	0.0858	0.101789	no
XLOC_001177	XLOC_001177	C1orf170	chr1:910578-917473	Normal	Disease	OK	2.13505	1.79127	-0.253284	-1.19212	0.0911	0.107813	no
XLOC_001178	XLOC_001178	HES4	chr1:934341-935552	Normal	Disease	OK	23.4465	18.4224	-0.347912	-2.79555	5e-05	8.03331e-05	yes
XLOC_001179	XLOC_001179	RNF223	chr1:1007125-1009687	Normal	Disease	NOTEST	0.360133	0.0675914	-2.41362	0	1	1	no
XLOC_001180	XLOC_001180	C1orf159	chr1:1017197-1051736	Normal	Disease	OK	3.67679	6.02532	0.71259	4.21258	5e-05	8.03331e-05	yes
XLOC_001181	XLOC_001181	TNFRSF18	chr1:1138887-1142089	Normal	Disease	OK	0.339289	1.37225	2.01596	2.47367	0.0027	0.00377104	yes
XLOC_001182	XLOC_001182	TNFRSF4	chr1:1146705-1149548	Normal	Disease	OK	1.04054	1.72304	0.727628	1.58857	0.03415	0.0424609	yes
XLOC_001183	XLOC_001183	SDF4	chr1:1152287-1167447	Normal	Disease	OK	163.883	81.2338	-1.01252	-24.8704	5e-05	8.03331e-05	yes
XLOC_001184	XLOC_001184	FAM132A	chr1:1177825-1182102	Normal	Disease	NOTEST	0	0.59077	inf	0	1	1	no
XLOC_001185	XLOC_001185	UBE2J2	chr1:1189291-1209234	Normal	Disease	OK	31.2205	19.7203	-0.662812	-9.01444	5e-05	8.03331e-05	yes
XLOC_001186	XLOC_001186	ACAP3	chr1:1227763-1243269	Normal	Disease	OK	4.72279	8.56521	0.85885	7.99612	5e-05	8.03331e-05	yes
XLOC_001187	XLOC_001187	CPSF3L	chr1:1243993-1260067	Normal	Disease	OK	50.5664	36.9492	-0.452635	-7.75584	5e-05	8.03331e-05	yes
XLOC_001188	XLOC_001188	DVL1	chr1:1270657-1284492	Normal	Disease	OK	26.77	25.5192	-0.0690381	-1.17206	0.0997	0.117437	no
XLOC_001189	XLOC_001189	MXRA8	chr1:1288070-1293915	Normal	Disease	OK	32.1453	38.121	0.24598	4.19749	5e-05	8.03331e-05	yes
XLOC_001190	XLOC_001190	AURKAIP1	chr1:1309109-1310818	Normal	Disease	OK	155.433	131.104	-0.245582	-4.77901	5e-05	8.03331e-05	yes
XLOC_001191	XLOC_001191	CCNL2	chr1:1321090-1334718	Normal	Disease	OK	16.4185	73.1624	2.15578	31.6857	5e-05	8.03331e-05	yes
XLOC_001192	XLOC_001192	MRPL20	chr1:1334909-1342693	Normal	Disease	OK	308.942	242.601	-0.34875	-7.57102	5e-05	8.03331e-05	yes
XLOC_001193	XLOC_001193	ANKRD65	chr1:1353799-1356824	Normal	Disease	OK	22.1978	9.49763	-1.22478	-10.654	5e-05	8.03331e-05	yes
XLOC_001194	XLOC_001194	TMEM240	chr1:1470157-1475740	Normal	Disease	OK	1.87076	1.29116	-0.534956	-1.25896	0.07135	0.0854183	no
XLOC_001195	XLOC_001195	SSU72	chr1:1477052-1510262	Normal	Disease	OK	161.91	120.288	-0.428702	-10.69	5e-05	8.03331e-05	yes
XLOC_001196	XLOC_001196	C1orf233	chr1:1533387-1535476	Normal	Disease	OK	2.73529	2.58845	-0.0796076	-0.357548	0.61255	0.642917	no
XLOC_001197	XLOC_001197	CDK11A,CDK11B	chr1:1571099-1655791	Normal	Disease	OK	25.2691	19.0513	-0.40749	-5.37482	5e-05	8.03331e-05	yes
XLOC_001198	XLOC_001198	SLC35E2B	chr1:1571099-1655791	Normal	Disease	OK	9.04178	14.2811	0.659425	10.0511	5e-05	8.03331e-05	yes
XLOC_001199	XLOC_001199	SLC35E2	chr1:1656276-1677438	Normal	Disease	OK	8.47827	13.4703	0.667944	9.73739	5e-05	8.03331e-05	yes
XLOC_001200	XLOC_001200	NADK	chr1:1682670-1711508	Normal	Disease	OK	15.8906	11.8556	-0.422613	-5.32227	5e-05	8.03331e-05	yes
XLOC_001201	XLOC_001201	GNB1	chr1:1716724-1822526	Normal	Disease	OK	128.562	88.6574	-0.536154	-18.9232	5e-05	8.03331e-05	yes
XLOC_001202	XLOC_001202	TMEM52	chr1:1849028-1850740	Normal	Disease	OK	3.79015	4.51066	0.251085	0.890684	0.2135	0.240588	no
XLOC_001203	XLOC_001203	KIAA1751	chr1:1884751-1935276	Normal	Disease	NOTEST	0.0864219	0	-inf	0	1	1	no
XLOC_001204	XLOC_001204	C1orf86	chr1:1981908-2139172	Normal	Disease	OK	80.2985	61.7696	-0.378476	-4.58015	5e-05	8.03331e-05	yes
XLOC_001205	XLOC_001205	MORN1	chr1:2252695-2322993	Normal	Disease	OK	2.84979	1.60678	-0.826686	-2.8371	0.00025	0.000384084	yes
XLOC_001206	XLOC_001206	LOC100129534	chr1:2252695-2322993	Normal	Disease	OK	1.65531	1.6536	-0.00149201	-0.00546409	0.97565	0.977731	no
XLOC_001207	XLOC_001207	PEX10	chr1:2323213-2344010	Normal	Disease	OK	36.0314	40.0961	0.154207	2.11373	0.0025	0.00350279	yes
XLOC_001208	XLOC_001208	PANK4	chr1:2439974-2458035	Normal	Disease	OK	8.47071	5.9374	-0.512651	-4.20222	5e-05	8.03331e-05	yes
XLOC_001209	XLOC_001209	HES5	chr1:2460183-2461684	Normal	Disease	NOTEST	0.250503	0.169362	-0.564714	0	1	1	no
XLOC_001210	XLOC_001210	LOC115110	chr1:2481358-2484284	Normal	Disease	OK	1.02346	1.6231	0.665296	2.11201	0.00595	0.00804639	yes
XLOC_001211	XLOC_001211	LOC100133445	chr1:2487207-2495267	Normal	Disease	OK	1.47054	2.92655	0.992856	2.26941	0.00335	0.00463974	yes
XLOC_001212	XLOC_001212	MMEL1	chr1:2517898-2564481	Normal	Disease	OK	1.28746	0.437583	-1.5569	-3.68053	5e-05	8.03331e-05	yes
XLOC_001213	XLOC_001213	TTC34	chr1:2572806-2706230	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001214	XLOC_001214	FLJ42875	chr1:2976180-2984289	Normal	Disease	NOTEST	0.261229	0.146375	-0.835648	0	1	1	no
XLOC_001215	XLOC_001215	MEGF6	chr1:3404505-3528059	Normal	Disease	OK	2.78606	4.34787	0.642081	6.24597	5e-05	8.03331e-05	yes
XLOC_001216	XLOC_001216	MIR551A	chr1:3404505-3528059	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001217	XLOC_001217	WRAP73	chr1:3547330-3566671	Normal	Disease	OK	10.5529	5.4703	-0.947945	-6.24864	5e-05	8.03331e-05	yes
XLOC_001218	XLOC_001218	TP73-AS1	chr1:3569128-3663937	Normal	Disease	OK	4.05149	3.2329	-0.325626	-2.48241	0.0004	0.000603897	yes
XLOC_001219	XLOC_001219	LRRC47	chr1:3696783-3713068	Normal	Disease	OK	27.985	28.5889	0.0308051	0.515033	0.47015	0.503915	no
XLOC_001220	XLOC_001220	CEP104	chr1:3728644-3773797	Normal	Disease	OK	6.03515	5.94343	-0.0220948	-0.270439	0.70025	0.726743	no
XLOC_001221	XLOC_001221	C1orf174	chr1:3805696-3816857	Normal	Disease	OK	12.455	10.2886	-0.27568	-2.23712	0.00155	0.00221694	yes
XLOC_001222	XLOC_001222	MIR4689	chr1:5922731-5922801	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001223	XLOC_001223	NPHP4	chr1:5922869-6161253	Normal	Disease	OK	0.672312	0.877272	0.383893	1.46031	0.03765	0.0466375	yes
XLOC_001224	XLOC_001224	CHD5	chr1:6161846-6240194	Normal	Disease	NOTEST	0.111889	0.0798524	-0.486656	0	1	1	no
XLOC_001225	XLOC_001225	RPL22	chr1:6245079-6259679	Normal	Disease	OK	89.748	112.369	0.324297	8.97313	5e-05	8.03331e-05	yes
XLOC_001226	XLOC_001226	ICMT	chr1:6266188-6296044	Normal	Disease	OK	24.0104	13.1651	-0.866937	-14.4466	5e-05	8.03331e-05	yes
XLOC_001227	XLOC_001227	GPR153	chr1:6307405-6321035	Normal	Disease	OK	3.32678	3.54667	0.0923388	0.667651	0.34385	0.376015	no
XLOC_001228	XLOC_001228	ACOT7	chr1:6324331-6453826	Normal	Disease	OK	14.7978	11.9431	-0.309203	-2.51075	0.0009	0.0013174	yes
XLOC_001229	XLOC_001229	HES2	chr1:6475293-6479979	Normal	Disease	OK	0.425072	1.03761	1.28748	3.99276	5e-05	8.03331e-05	yes
XLOC_001230	XLOC_001230	MIR4252	chr1:6484847-6521004	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001231	XLOC_001231	PLEKHG5	chr1:6521213-6580069	Normal	Disease	OK	1.42451	1.87095	0.393307	2.28361	0.001	0.00145762	yes
XLOC_001232	XLOC_001232	NOL9	chr1:6581406-6614658	Normal	Disease	OK	3.75546	4.11727	0.132697	1.34882	0.05455	0.0663695	no
XLOC_001233	XLOC_001233	KLHL21	chr1:6650783-6662929	Normal	Disease	OK	17.9872	12.3657	-0.540624	-8.56556	5e-05	8.03331e-05	yes
XLOC_001234	XLOC_001234	DNAJC11	chr1:6684924-6761966	Normal	Disease	OK	13.1539	8.64813	-0.605035	-5.96059	5e-05	8.03331e-05	yes
XLOC_001235	XLOC_001235	UTS2	chr1:7907671-7913551	Normal	Disease	OK	2.74923	1.99832	-0.460236	-0.880409	0.20075	0.227152	no
XLOC_001236	XLOC_001236	TNFRSF9	chr1:7975930-8003225	Normal	Disease	NOTEST	0.00961503	0.0217246	1.17597	0	1	1	no
XLOC_001237	XLOC_001237	ERRFI1	chr1:8071778-8086393	Normal	Disease	OK	8.20535	14.7541	0.846483	9.4615	5e-05	8.03331e-05	yes
XLOC_001238	XLOC_001238	RERE	chr1:8412463-8877699	Normal	Disease	OK	62.511	48.5081	-0.365884	-11.9595	5e-05	8.03331e-05	yes
XLOC_001239	XLOC_001239	ENO1	chr1:8921058-8939943	Normal	Disease	OK	305.422	264.195	-0.209205	-7.15297	5e-05	8.03331e-05	yes
XLOC_001240	XLOC_001240	SLC2A7	chr1:9063358-9086404	Normal	Disease	NOTEST	0.0828574	0	-inf	0	1	1	no
XLOC_001241	XLOC_001241	SLC2A5	chr1:9097004-9129887	Normal	Disease	OK	19.9711	2.29885	-3.11893	-18.3752	5e-05	8.03331e-05	yes
XLOC_001242	XLOC_001242	GPR157	chr1:9164475-9189229	Normal	Disease	NOTEST	0.464674	0.196251	-1.24352	0	1	1	no
XLOC_001243	XLOC_001243	MIR34A	chr1:9211726-9211836	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001244	XLOC_001244	C1orf200	chr1:9711789-9884550	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001245	XLOC_001245	CLSTN1	chr1:9711789-9884550	Normal	Disease	OK	146.954	79.8053	-0.880806	-29.3163	5e-05	8.03331e-05	yes
XLOC_001246	XLOC_001246	CTNNBIP1	chr1:9908333-9970316	Normal	Disease	OK	34.1082	14.7607	-1.20836	-17.5246	5e-05	8.03331e-05	yes
XLOC_001247	XLOC_001247	LZIC	chr1:9989775-10002826	Normal	Disease	OK	7.25739	4.29704	-0.756108	-3.8704	5e-05	8.03331e-05	yes
XLOC_001248	XLOC_001248	DFFA	chr1:10520602-10532613	Normal	Disease	OK	30.3488	19.2029	-0.660311	-8.60078	5e-05	8.03331e-05	yes
XLOC_001249	XLOC_001249	CASZ1	chr1:10696665-10856707	Normal	Disease	OK	15.4486	16.844	0.124766	2.47843	5e-05	8.03331e-05	yes
XLOC_001250	XLOC_001250	C1orf127	chr1:11006529-11042094	Normal	Disease	NOTEST	0.0217156	0.0490273	1.17486	0	1	1	no
XLOC_001251	XLOC_001251	MASP2	chr1:11086579-11107296	Normal	Disease	NOTEST	0.0986123	0.306069	1.63402	0	1	1	no
XLOC_001252	XLOC_001252	SRM	chr1:11114648-11120091	Normal	Disease	OK	70.425	75.3343	0.09722	1.72907	0.0153	0.019838	yes
XLOC_001253	XLOC_001253	EXOSC10	chr1:11126675-11159938	Normal	Disease	OK	16.5974	16.569	-0.00247111	-0.0313916	0.9654	0.968792	no
XLOC_001254	XLOC_001254	MTOR	chr1:11166587-11322608	Normal	Disease	OK	8.74555	8.6855	-0.00994039	-0.161614	0.80935	0.828686	no
XLOC_001255	XLOC_001255	FBXO2	chr1:11708417-11723384	Normal	Disease	OK	8.20705	2.89241	-1.50459	-7.57894	5e-05	8.03331e-05	yes
XLOC_001256	XLOC_001256	MAD2L2	chr1:11734536-11751678	Normal	Disease	OK	26.977	26.6491	-0.0176444	-0.172352	0.79995	0.820049	no
